Umgebung;Baby & Kind;Kinder-2nd-Hand;76307;Karlsbad;Benzstraße;Benzstraße 3, 76307 Karlsbad;3;;"Montag: 09:30 - 12:00,
15:00 - 17:30 Uhr
Dienstag: 09:30 - 12:00,
15:00 - 17:30 Uhr
Donnerstag: 09:30 - 12:00,
15:00 - 17:30 Uhr
Freitag: 09:30 - 12:00,
15:00 - 17:30 Uhr
Samstag 9:30 - 12:30 Uhr";Im Kinder 2nd Hand gibt es eine große Auswahl an gebrauchter Kleidung, Spielzeug und weitere Ausstattungsgegenständer für ihr Kind oder Baby. Alle Produkte, die dieser Laden verkauft sind sehr preiswert.;;;;
Umgebung;Kleidung;MO! Second Hand;76307;Karlsbad;Eisenbahnstraße;Eisenbahnstraße 17, 76307 Karlsbad;17;;"Dienstag: 09:00 - 12:00,
15:00 - 17:00 Uhr
Donnerstag: 09:00 - 12:00,
15:00 - 17:00 Uhr
Freitag: 09:00 - 12:00,
15:00 - 17:00 Uhr";Der MO! Second Hand bietet eine große Auswahl an gebrauchter Damenkleidung aller Art. Des Weiteren bietet dieser Laden ein großes Sortiment an Accessoires und Dekoartikeln an. Perfekt geeignet für eine Shoppingtour.;;;;
Umgebung;Freizeit;Hallenbad Ispringen;75228;Ispringen;Turnstraße;Turnstraße 50, 75228 Ispringen;50;Erwachsene 3,00 €;"Montag: 17:00 - 20:30 Uhr
Mittwoch: 15:00 - 21:00 Uhr
Donnerstag: 17:00 - 20:30 Uhr
Freitag: 15:00 - 21:00 Uhr
Samstag: 9:00 - 11:30,
14:00 - 17:00 Uhr
Sonntag: 8:00 - 11:00 Uhr";Das Ispringer Hallenbad ist ein kleines Schwimmbad. Hier haben Sie die Möglichkeit ihr Kind für einen Schwimmkurs anzumelden oder an Wassergymnastikkursen teilzunehmen. Das Bad umfasst lediglich ein großes Schwimmerbecken.;;;;
Umgebung;Kleidung;Fifty-Fifty;75339;Höfen an der Enz;Hindenburgstraße;Hindenburgstraße 62, 75339 Höfen an der Enz;62;;"Montag: 15:00 - 18:30 Uhr
Dienstag: 15:00 - 18:30 Uhr
Donnerstag: 15:00 - 18:30 Uhr
Freitag: 15:00 - 18:30 Uhr
Samstag 10:00-13:00 Uhr ";Der Fifty-Fifty Shop bietet eine große Auswahl an Second-Hand Bekleidung und Accessoires. Für wenig Geld kann man hier qualitativ einwandfreie Klamotten für Jedermann erwerben.;;;;
Umgebung;Kleidung;W54 Kaufhaus;75015;Bretten;Weißhoferstraße;Weißhoferstraße 56, 75015 Bretten;56;;"Montag - Freitag: 10:00 - 16:00 Uhr
Samstag: 10:00 -13:00 Uhr";Im W54 gibt es bereits genutzte aber nun billig zum Verkauf stehende Kleidungsstücke, zum Teil von renommierten Marken für wenig Geld. Hier werden alle Altersgruppen fündig.;;;;
Umgebung;Freizeit;Schloss Neuenbürg ;75305;Neuenbürg;Hintere Schloßsteige;Hintere Schloßsteige 63, 75305 Neuenbürg;63;;Fest geregelter Veranstaltungskalender;"Das Schloss Neuenbürg ist eine alte Burgruine mit Restaurant, Museum und vielen Kindererlebnisangeboten. Des Weiteren wird hier ""das Kalte Herz"", ein Märchen von Wilhelm Hauff aufgeführt.";;;;
Umgebung;Freizeit;Sommerbergbahn;75323;Bad Wildbad;Uhlandplatz;Uhlandpl. 5, 75323 Bad Wildbad;5;"Erwachsene (ab 15 J.)4,00 €

Kinder2,50 €";08:45 - 20:45 Uhr Jede halbe Stunde;Die Sommerbergbahn in Bad Wildbad ist eine Standseilbahn welche auf den Sommerberg hinauffährt. Auf dem Sommerberg finden sie viele weitere Attraktionen wie z.B. den Baumwipfelpfad.;;;;
Umgebung;Freizeit;Baumwipfelpfad;75323;Bad Wildbad;Peter-Liebig-Weg;Peter-Liebig-Weg 16, 75323 Bad Wildbad;16;Erwachse-ner 6€ Kinder 4€;9.30 - 18:00 Uhr täglich;Der Baumwipfelpfad ist ein bis zu 40m hoher Weg durch die Baumkronen des Schwarzwaldes. Hier kann man Nervenkitzel und Spaß gleichzeitig erleben. Somit ist diese Person ein echtes Abenteuer.;;;;
Umgebung;Freizeit;Kristallgrotte Bad Wildbad;75323;Bad Wildbad;Bätznerstraße;Bätznerstraße 80, 75323 Bad Wildbad;80;Erwachsener 4€ Kind 3€;"Montag: 10:00 - 12:00 Uhr
Freitag: 10:00 - 12:00 Uhr
Samstag: 10:00 –12:00 Uhr
Dienstag: 10:00 – 12:00 Uhr
15:00 – 18:00 Uhr
Donnerstag: 10:00 – 12:00 Uhr
15:00 – 18:00 Uhr";Die Salzhöhle Bad Wildbad ist der perfekte Ort zur Entspannung und zum Ausruhen. Der Eintritt ist billiger als bei einer Sauna und ist somit eine sehr günstige Alternative zum Ausruhen.;;;max. 8 Personen auf Einmal;
Umgebung;Freizeit;Kurpark Bad Wildbad;75323;Bad Wildbad;Kernerstraße;Kernerstraße 51, 75323 Bad Wildbad;51;;24/7 Geöffnet;"Besucher der Enzanlagen können sich an einer Vielzahl alter und seltener Bäume erfreuen, und finden auf ihrem Rundgang durch den Park ruhige und beschauliche Plätze wie den ""Rosengarten"", oder den ""Schwanensee"".";;;;
Umgebung;Freizeit;Freibad Neuenbürg;75305;Neuenbürg;Im Breiten Tal;Im Breiten Tal, 75305 Neuenbürg;;Erwachsene 4€ Kinder 2.50€;Montag - Samstag: 10:00 - 19:00 Uhr Sonntag: 9:00 - 19:00 Uhr;Das Neuenbürger Freibad liegt idyllisch im Schwarzwald und bietet viele Möglichkeiten für die ganze Familie. Es gibt ein großes Schwimmerbecken und viele Sprungtürme. Für Kleinkinder und Babys bietet das Bad ein Babybecken, sowie einen Wasserspielplatz.;;;;
Umgebung;Freizeit;FUXINI Mühlacker;75417;Mühlacker;Pforzheimer Straße;Pforzheimer Str. 113/1, 75417 Mühlacker;113/1;Erwachsene 4€ Kinder 8€;täglich 10:00 - 19:00 Uhr;In einer 2000 m² großen Halle warten viele tolle Spielmöglichkeiten auf Ihr Kind. Vom riesigen Kletterturm über die Korkenzieherrutsche, Go-Kart- Bahn und das Fußballfeld bis hin zum Bällebad für die Kleinsten finden Sie hier alles, was ein Kinderherz begehrt.;;;;
Innenstadt;Freizeit;Spielplatz Tiergarten;75175;Pforzheim;Lion-Feuchtwanger-Allee;Lion-Feuchtwanger-Allee 75175 Pforzheim;;;;Der Tiergartenspielplatz liegt im Wald und ist somit sehr naturnah. Er umfasst ein kleines Klettergerüst, Schaukeln und einen Sandkasten.;;;;spielplatztiergarten.png
Innenstadt;Freizeit;Spielplatz Weiherberg;75173;Pforzheim;Morsestraße;Morsestraße 48, 75173 Pforzheim;48;;;Ein schöner Spielplatz in ruhiger Umgebung mit einem Klettergerüst und Sandkasten. Der Spielplatz hat keine direkte Straßenanbindung, was ihm eine gewisse Naturnähe verleiht.;;;;
Innenstadt;Freizeit;Spielplatz Gustav-Rau;75173;Pforzheim;Gustav-Rau-Straße;Gustav-Rau-Straße 4, 75173 Pforzheim;4;;;Der Gustav-Rau Spielplatz bietet einen Kletterparkour und Schaukeln. Eine Tischtennisplatte und ein Sandkasten sind auch vorhanden. ;;;;gustavrauspielplatz.png
Innenstadt;Freizeit;Wasserspielplatz;75175;Pforzheim;Kanzlerstraße;Kanzlerstraße 105, 75175 Pforzheim;105;;;Der Wasserspielplatz Pforzheim liegt im Enzauenpark. Hier gibt es viele Wasserattraktionen, an denen Kinder spielen können. So kann man z.B. Staudämme und Boote bauen und als Familie den Tag verbringen.;;;Im Enzauenpark;wasserspielplatz.png
Innenstadt;Freizeit;Spielplatz Maihälden;75179;Pforzheim;Maurice-Ravel-Straße;Maurice-Ravel-Straße, 75179 Pforzheim;;;;Der Spielplatz Maihälden liegt in einer ruhigen Gegend und ist für Kinder zwischen 4 und 14 Jahren geeignet. Besonders die große Rutsche ist bei vielen sehr beliebt.;;;;
Umgebung;Freizeit;Waldspielplatz Hohenwart;75181;Hohenwart;Kitzenwiesenweg;Kitzenwiesenweg 3, 75181 Hohenwart;3;;;Der Hohenwarter Spielplatz liegt außerhalb von Pforzheim in dem kleinen Stadtteil Hohenwart. Durch seinen abgelegenen Standort ist dieser Spielplatz sehr naturnah.;;;;
Innenstadt;Freizeit;Spielplatz Brötzingen;75179;Pforzheim;Dietlinger Straße;Dietlinger Str. 75179 Pforzheim;;;;Der Spielplatz Brötzingen umfasst ein weitläufiges Gebiet. Eine Schaukel, ein Sandkasten und einige Rutschen sind hier zu finden.;;;;
Innenstadt;Freizeit;Kniebisplatz;75179;Pforzheim;Kniebisstraße;Kniebisstraße 75179 Pforzheim;;;;Der Kniebisplatz bietet ein kleines Klettergerüst mit Rutsche, Schaukeln und eine Tischtennisplatte. Ein netter Ort um seine Freizeit zu verbringen.;;;;
Innenstadt;Freizeit;Spielplatz Gravelottestraße;75173;Pforzheim;Gravelottestraße ;Gravelottestraße 12, 75173 Pforzheim;;;;Der Gravelottenspielplatz ist ein kleiner Spielplatz, welcher ein Klettergerüst mit Rutsche, Sandkästen und ein Trampolin umfasst. Eine kostenfreie Möglichkeit, den Nachmittag zu verbringen.;;;;
Innenstadt;Freizeit;Stadtteilbad Eutingen;75181;Pforzheim;Inselstraße;Inselstraße 3, 75181 Pforzheim;3;Erwachsener 3.50€;"Montag: 07:00 - 09:00 Uhr,
16.00 - 20:00 Uhr
Mittwoch: 16:00 - 22:00 Uhr
Donnerstag: 16:00 - 22:00 Uhr
Samstag: 09:00 - 19:00 Uhr
Sonntag: 09:00 - 19:00 Uhr
Feiertag: 09:00 - 19:00 Uhr";Das Schwimmbad verfügt über ein Sportbecken mit einer Bahnlänge von 25m. Für Nichtschwimmer kann der Boden des Schwimmerbeckens angehoben werden. Es gibt einen Wasserpilz, eine Sauna sowie einen kleinen Kiosk.;The swimming pool has a sports pool with a track length of 25m. For non-swimmers the bottom of the pool can be raised. There is a water mushroom, a sauna and a small kiosk.;;;badeutingen.png
Innenstadt;(Staatliche Einrichtungen);Rathaus Pforzheim;75175;Pforzheim;Marktplatz;Marktplatz 1, 75175 Pforzheim;1;;"Montag: 08:00 - 12:00 Uhr
Dienstag: 08:00 - 12:00 Uhr
Mittwoch: 08:00 - 12:00 Uhr
Donnerstag: 08:00 - 12:00 Uhr,
14:00 - 18:00 Uhr
Freitag: 08:00 - 12:00 Uhr";Ob Kinder, Menschen mit Behinderung oder ausländische Mitbürger - wer Rat und Hilfe sucht findet hier umfangreiche Informationen zu Beratungsangeboten, finanzielle Hilfen, Einrichtungen und Dienstleistungen in der Stadt Pforzheim.;;;;
Innenstadt;(Staatliche Einrichtungen);Amt für öffentliche Ordnung;75175;Pforzheim;Östliche Karl-Friedrich-Straße;"Östliche Karl-Friedrich-Straße 2-4,
75175 Pforzheim";02. Jan;;"Montag:;07:30 - 13:00 Uhr
Dienstag: 07:30 - 13:00 Uhr
Mittwoch: 07:30 - 13:00 Uhr
Donnerstag: 08:00 - 12:00,
 14:00 - 18:00 Uhr
Freitag: 08:00 - 12:00 Uhr";Hier haben Sie die Möglichkeit sich in der Stadt Pforzheim zu registrieren oder einen deutschen Pass zu beantragen. Des Weiteren kann man hier einen Führerschein und andere wichtige Formulare erhalten.;;;;
Innenstadt;(Staatliche Einrichtungen);Jobcenter Pforzheim;75175;Pforzheim;Blumenhof;Blumenhof 4, 75175 Pforzheim;4;;"Montag: 08:00 - 12:30,
13:30 - 16:00 Uhr
Dienstag: 08:00 - 12:30,
13:30 - 16:00 Uhr
Mittwoch: 08:00 - 12:30,
13:30 - 16:00 Uhr
Donnerstag: 08:00 - 12:30,
13:30 - 18:00 Uhr
Freitag: 08:00 - 12:30 Uhr";Beim Jobcenter Pforzheim haben Sie die Möglichkeit sich auf dem Arbeitsmarkt umzusehen und mit einem Berufsberater zu sprechen oder Hartz IV zu beantragen. ;;;;
;;;;;;;;; ;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
I;;;;;;;;;;;;;;
